"links";"names";"last.updates";"Vorgangstyp";"Referentenentwurf.Link";"Referentenentwurf.Date";"Regierungsentwurf.Link";"Regierungsentwurf.Date";"Gesetz.Link";"Gesetz.Date";"actors";"statement.date";"statement.links";"ministry"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"Deutsche Stiftung Patientenschutz";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/Deutsche_Stiftung_Patientenschutz.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"Deutscher Verein für öffentliche und private Fürsorge e.V.";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DV-oeffentliche_private_Fuersorge_RISG.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGAI / BDA";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGAI_BDA_.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGB";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGB.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGF";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGF.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGfN e.V.";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGfN_e._V.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGHNO";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGHNO.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGIIN";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGIIN.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGKJ";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGKJ.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGM";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGM_.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"Teil 1";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGNR_und_BNR_1__1_.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"Teil 2";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGNR_und_BNR_1__2_.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGOU";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGOU.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGP";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGP.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGRh";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGRh.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGSM";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGSM.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGTHG";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGTHG.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGP";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/Stellungnahme_DGP_Reha-_Intensivpflege-Staerkungsgesetz_2019_09_04.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DGZ";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGZ.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DHPV";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DHPV.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"Diakonie";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/Diakonie.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DIGAB";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DIGAB.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DIVI";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DIVI.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DKG";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DKG.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DMGP";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DMGP.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DPR";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DPR.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"DVfR";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DVfR.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"Fachverband Sucht";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/Fachverband_Sucht.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"Fachverbände für Menschen mit Behinderung";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/Fachverbaende_fuer_Menschen_mit_Behinderung.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"FGQ";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/FGQ.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"G-BA";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/GBA.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"GdS";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/GdS.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"GKV-Spitzenverband";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/GKV-SV.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"Helfende Hände";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/Helfende_Ha__nde.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"IKK";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/IKK.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"INTENSIV kinder zuhause e.V.";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/INTENSIVkinder_zuhause_e_V.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"ISL";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/ISL.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"KBV";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/KBV.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"Anlage 1";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/KBV_Anlage_1__1_.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"Anlage 2";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/DGNR_und_BNR_1__2_.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"kkvd und Caritas";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/kkvd_und_Caritas.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"Kommunale Spitzenverbände";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/Kommunale_Spitzenverbaende.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"LAG Phase F Niedersachsen";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/LAG_PHASE_F_Niedersachsen.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"MDS";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/MDS.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"MGW";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/MGW.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"Der Paritätische Gesamtverband";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/Paritaetischer.pdf";"BMG"
"https://www.bundesgesundheitsministerium.de/service/gesetze-und-verordnungen/guv-19-lp/stellungnahmen-refe/risg.html";"Reha- und Intensivpflege-Stärkungsgesetz (RISG)";NA;"Gesetz";"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/GuV/R/Referentenentwurf_RISG.pdf";2019-08-14;NA;NA;NA;NA;"PKV";NA;"https://www.bundesgesundheitsministerium.de/fileadmin/Dateien/3_Downloads/Gesetze_und_Verordnungen/Stellungnahmen_WP19/RISG/PKV.pdf";"BMG"
